run_id,pipeline_id,run_date,start_time,end_time,status,records_processed,compute_cost
R0819,P002,2025-04-12,2025-04-12 19:19:00,2025-04-12 19:41:00,Failed,0,10.65
R0820,P007,2025-01-22,2025-01-22 13:51:00,2025-01-22 15:05:00,Delayed,1703993,35.16
R0821,P002,2025-01-02,2025-01-02 16:15:00,2025-01-02 17:22:00,Running,4139495,18.19
R0822,P005,2025-01-10,2025-01-10 00:52:00,2025-01-10 02:13:00,Success,1120805,11.67
R0823,P007,2025-01-14,2025-01-14 21:50:00,2025-01-14 23:19:00,Success,4832685,41.88
R0824,P001,2025-03-31,2025-03-31 03:27:00,2025-03-31 04:51:00,Success,2862555,33.76
R0825,P008,2025-03-08,2025-03-08 01:38:00,2025-03-08 03:01:00,Running,4780290,16.74
R0826,P008,2025-01-05,2025-01-05 01:19:00,2025-01-05 01:37:00,Success,7987870,5.3
R0827,P005,2025-01-29,2025-01-29 20:10:00,2025-01-29 20:43:00,Success,1919311,2.22
R0828,P010,2025-02-05,2025-02-05 23:05:00,2025-02-05 23:29:00,Failed,0,6.05
R0829,P008,2025-02-17,2025-02-17 14:28:00,2025-02-17 15:05:00,Success,3905452,1.85
R0830,P008,2025-04-12,2025-04-12 21:02:00,2025-04-12 21:28:00,Success,3435345,5.08
R0831,P001,2025-01-17,2025-01-17 09:30:00,2025-01-17 10:25:00,Success,5293142,19.74
R0832,P007,2025-04-01,2025-04-01 11:35:00,2025-04-01 13:27:00,Delayed,5960979,10.39
R0833,P005,2025-02-19,2025-02-19 01:38:00,2025-02-19 02:21:00,Success,9550197,13.07
R0834,P002,2025-01-01,2025-01-01 12:52:00,2025-01-01 13:19:00,Success,9488219,10.89
R0835,P006,2025-04-11,2025-04-11 06:38:00,2025-04-11 07:35:00,Success,2762439,26.72
R0836,P005,2025-01-14,2025-01-14 17:36:00,2025-01-14 17:56:00,Success,6636933,7.29
R0837,P002,2025-04-13,2025-04-13 14:34:00,2025-04-13 15:34:00,Success,3167081,3.52
R0838,P006,2025-03-02,2025-03-02 15:56:00,2025-03-02 16:17:00,Success,5136041,9.29
R0839,P008,2025-02-28,2025-02-28 09:48:00,2025-02-28 10:18:00,Failed,0,6.49
R0840,P004,2025-04-30,2025-04-30 00:36:00,2025-04-30 01:36:00,Success,7429623,11.61
R0841,P006,2025-01-27,2025-01-27 10:25:00,2025-01-27 11:30:00,Success,2795526,6.28
R0842,P005,2025-02-15,2025-02-15 04:40:00,2025-02-15 05:11:00,Success,2213872,6.68
R0843,P001,2025-04-09,2025-04-09 14:03:00,2025-04-09 14:24:00,Success,2585614,1.32
R0844,P006,2025-02-28,2025-02-28 22:53:00,2025-02-28 23:33:00,Running,9556838,12.61
R0845,P008,2025-02-15,2025-02-15 01:08:00,2025-02-15 02:28:00,Success,4428067,38.48
R0846,P009,2025-01-10,2025-01-10 07:38:00,2025-01-10 08:05:00,Success,8440139,3.55
R0847,P003,2025-01-20,2025-01-20 06:44:00,2025-01-20 07:34:00,Success,8010151,20.02
R0848,P009,2025-04-27,2025-04-27 12:29:00,2025-04-27 12:52:00,Success,1669757,1.49
R0849,P003,2025-04-02,2025-04-02 17:52:00,2025-04-02 18:14:00,Success,9499598,3.39
R0850,P003,2025-02-09,2025-02-09 08:09:00,2025-02-09 09:28:00,Delayed,9651490,29.3
R0851,P006,2025-01-02,2025-01-02 01:23:00,2025-01-02 02:28:00,Success,5363988,25.01
R0852,P006,2025-02-12,2025-02-12 21:00:00,2025-02-12 22:35:00,Delayed,9011306,43.31
R0853,P010,2025-02-04,2025-02-04 08:58:00,2025-02-04 09:27:00,Success,8860867,10.29
R0854,P010,2025-04-16,2025-04-16 04:41:00,2025-04-16 05:34:00,Success,2051971,17.44
R0855,P003,2025-01-25,2025-01-25 16:07:00,2025-01-25 17:35:00,Success,85025,42.03
R0856,P001,2025-03-26,2025-03-26 04:52:00,2025-03-26 05:43:00,Success,1978045,11.76
R0857,P009,2025-02-02,2025-02-02 21:02:00,2025-02-02 21:17:00,Success,7047303,3.86
R0858,P006,2025-01-24,2025-01-24 20:04:00,2025-01-24 20:32:00,Success,5594811,7.16
R0859,P009,2025-04-24,2025-04-24 09:22:00,2025-04-24 10:17:00,Running,205173,3.44
R0860,P006,2025-02-13,2025-02-13 15:36:00,2025-02-13 16:02:00,Success,281144,7.4
R0861,P006,2025-04-24,2025-04-24 13:32:00,2025-04-24 13:37:00,Failed,0,1.91
R0862,P003,2025-04-14,2025-04-14 02:57:00,2025-04-14 03:23:00,Success,9237868,6.13
R0863,P001,2025-03-18,2025-03-18 20:42:00,2025-03-18 21:46:00,Success,5995536,9.36
R0864,P010,2025-03-15,2025-03-15 04:48:00,2025-03-15 05:03:00,Success,9650414,2.56
R0865,P009,2025-01-08,2025-01-08 14:51:00,2025-01-08 16:17:00,Success,4452855,15.13
R0866,P005,2025-03-11,2025-03-11 21:19:00,2025-03-11 21:31:00,Failed,0,5.21
R0867,P001,2025-04-13,2025-04-13 02:18:00,2025-04-13 02:39:00,Success,9384467,3.17
R0868,P006,2025-01-17,2025-01-17 14:10:00,2025-01-17 14:39:00,Success,2467785,4.06
R0869,P002,2025-03-13,2025-03-13 05:11:00,2025-03-13 05:38:00,Success,3951720,3.12
R0870,P010,2025-03-29,2025-03-29 08:54:00,2025-03-29 10:09:00,Success,5788913,37.37
R0871,P009,2025-03-22,2025-03-22 14:56:00,2025-03-22 15:42:00,Success,5643794,20.51
R0872,P006,2025-02-25,2025-02-25 14:21:00,2025-02-25 14:52:00,Success,2559562,14.07
R0873,P008,2025-03-06,2025-03-06 04:16:00,2025-03-06 04:50:00,Success,7154184,6.16
R0874,P004,2025-04-11,2025-04-11 04:14:00,2025-04-11 07:05:00,Delayed,5531219,38.55
R0875,P008,2025-04-04,2025-04-04 07:17:00,2025-04-04 07:36:00,Failed,0,8.92
R0876,P006,2025-01-18,2025-01-18 13:32:00,2025-01-18 14:29:00,Success,296159,17.78
R0877,P004,2025-04-16,2025-04-16 07:27:00,2025-04-16 07:49:00,Running,6836160,10.76
R0878,P009,2025-01-20,2025-01-20 23:46:00,2025-01-21 01:03:00,Success,1142383,18.05
R0879,P010,2025-01-30,2025-01-30 23:21:00,2025-01-31 00:23:00,Success,3907231,16.18
R0880,P006,2025-04-22,2025-04-22 13:30:00,2025-04-22 13:55:00,Failed,0,12.35
R0881,P005,2025-03-04,2025-03-04 12:11:00,2025-03-04 13:22:00,Delayed,5207880,3.61
R0882,P007,2025-01-07,2025-01-07 09:57:00,2025-01-07 11:08:00,Delayed,3013699,24.68
R0883,P009,2025-01-17,2025-01-17 23:24:00,2025-01-17 23:52:00,Success,2630631,7.2
R0884,P008,2025-02-27,2025-02-27 17:27:00,2025-02-27 18:19:00,Success,4024214,5.44
R0885,P005,2025-03-12,2025-03-12 15:05:00,2025-03-12 15:25:00,Success,6900947,8.62
R0886,P005,2025-03-29,2025-03-29 03:36:00,2025-03-29 04:53:00,Running,2032998,17.4
R0887,P006,2025-04-30,2025-04-30 03:04:00,2025-04-30 03:25:00,Success,8802529,7.67
R0888,P003,2025-02-05,2025-02-05 04:08:00,2025-02-05 04:28:00,Success,3566906,6.87
R0889,P002,2025-02-11,2025-02-11 07:54:00,2025-02-11 08:54:00,Success,9565463,13.16
R0890,P008,2025-01-30,2025-01-30 01:58:00,2025-01-30 02:20:00,Success,8124433,9.71
R0891,P007,2025-01-26,2025-01-26 22:01:00,2025-01-26 22:38:00,Success,5332654,14.46
R0892,P008,2025-04-23,2025-04-23 11:14:00,2025-04-23 12:02:00,Success,6745797,5.74
R0893,P005,2025-02-19,2025-02-19 11:12:00,2025-02-19 12:18:00,Success,4095737,21.16
R0894,P005,2025-04-03,2025-04-03 01:53:00,2025-04-03 02:03:00,Success,7576842,4.35
R0895,P002,2025-01-19,2025-01-19 01:11:00,2025-01-19 02:41:00,Success,2080780,44.27
R0896,P010,2025-04-28,2025-04-28 00:05:00,2025-04-28 01:19:00,Success,7071396,14.04
R0897,P008,2025-01-14,2025-01-14 02:07:00,2025-01-14 02:33:00,Failed,0,11.61
R0898,P008,2025-02-14,2025-02-14 21:52:00,2025-02-14 23:17:00,Success,3839960,20.49
R0899,P006,2025-04-17,2025-04-17 00:23:00,2025-04-17 00:56:00,Success,9484586,1.69
R0900,P004,2025-04-23,2025-04-23 01:49:00,2025-04-23 03:40:00,Delayed,278296,11.32
R0901,P003,2025-01-07,2025-01-07 17:06:00,2025-01-07 17:11:00,Failed,0,0.88
R0902,P007,2025-02-05,2025-02-05 06:18:00,2025-02-05 06:35:00,Failed,0,3.35
R0903,P001,2025-03-21,2025-03-21 05:14:00,2025-03-21 06:38:00,Success,3175292,9.19
R0904,P003,2025-04-27,2025-04-27 14:32:00,2025-04-27 15:00:00,Failed,0,10.88
R0905,P001,2025-03-11,2025-03-11 15:59:00,2025-03-11 16:18:00,Success,3245176,1.72
R0906,P002,2025-01-21,2025-01-21 05:36:00,2025-01-21 05:46:00,Success,9697311,4.71
R0907,P005,2025-02-27,2025-02-27 14:23:00,2025-02-27 14:39:00,Failed,0,5.48
R0908,P010,2025-03-11,2025-03-11 12:08:00,2025-03-11 13:38:00,Success,8485652,41.89
R0909,P004,2025-01-31,2025-01-31 14:26:00,2025-01-31 16:53:00,Delayed,2935091,53.47
R0910,P009,2025-04-04,2025-04-04 22:25:00,2025-04-04 23:13:00,Success,462848,17.86
R0911,P007,2025-01-01,2025-01-01 08:02:00,2025-01-01 08:22:00,Failed,0,7.68
R0912,P002,2025-01-10,2025-01-10 08:48:00,2025-01-10 09:46:00,Success,6945071,3.22
R0913,P003,2025-01-13,2025-01-13 11:54:00,2025-01-13 13:42:00,Delayed,2412364,35.27
R0914,P009,2025-01-05,2025-01-05 14:55:00,2025-01-05 15:42:00,Success,8721226,12.58
R0915,P005,2025-03-22,2025-03-22 10:22:00,2025-03-22 13:06:00,Delayed,2537784,36.6
R0916,P003,2025-02-02,2025-02-02 04:28:00,2025-02-02 05:20:00,Success,8414250,8.13
R0917,P010,2025-03-09,2025-03-09 23:38:00,2025-03-10 00:02:00,Success,2838137,4.75
R0918,P009,2025-03-24,2025-03-24 06:48:00,2025-03-24 07:46:00,Success,2189751,26.63
R0919,P006,2025-01-08,2025-01-08 09:20:00,2025-01-08 10:36:00,Success,1293276,10.87
R0920,P007,2025-02-17,2025-02-17 20:17:00,2025-02-17 21:34:00,Success,3096491,21.53
R0921,P009,2025-02-21,2025-02-21 02:22:00,2025-02-21 02:45:00,Success,625302,8.29
R0922,P007,2025-02-02,2025-02-02 06:38:00,2025-02-02 07:43:00,Success,3319624,23.59
R0923,P001,2025-02-17,2025-02-17 18:06:00,2025-02-17 18:19:00,Failed,0,3.95
R0924,P008,2025-04-19,2025-04-19 15:46:00,2025-04-19 16:33:00,Success,9462263,18.1
R0925,P005,2025-04-07,2025-04-07 11:34:00,2025-04-07 12:47:00,Success,9143827,23.13
R0926,P007,2025-02-11,2025-02-11 02:45:00,2025-02-11 03:40:00,Success,1712029,19.3
R0927,P004,2025-01-07,2025-01-07 09:50:00,2025-01-07 10:20:00,Success,2965871,1.84
R0928,P007,2025-04-26,2025-04-26 05:05:00,2025-04-26 06:24:00,Success,8706348,22.85
R0929,P003,2025-01-07,2025-01-07 01:42:00,2025-01-07 01:52:00,Failed,0,2.01
R0930,P008,2025-01-12,2025-01-12 04:14:00,2025-01-12 04:35:00,Success,833508,4.93
R0931,P005,2025-01-26,2025-01-26 13:47:00,2025-01-26 14:13:00,Success,331208,9.37
R0932,P004,2025-01-04,2025-01-04 10:30:00,2025-01-04 10:51:00,Success,9843828,3.55
R0933,P004,2025-02-17,2025-02-17 07:13:00,2025-02-17 07:46:00,Success,7798759,11.76
R0934,P001,2025-04-30,2025-04-30 03:55:00,2025-04-30 05:09:00,Success,5581828,32.07
R0935,P002,2025-04-13,2025-04-13 21:06:00,2025-04-13 22:27:00,Success,9875345,22.72
R0936,P003,2025-02-15,2025-02-15 04:54:00,2025-02-15 05:43:00,Success,6586058,6.19
R0937,P009,2025-04-02,2025-04-02 19:47:00,2025-04-02 20:48:00,Success,6449307,9.12
R0938,P006,2025-02-23,2025-02-23 04:41:00,2025-02-23 05:18:00,Success,1425086,18.2
R0939,P003,2025-04-14,2025-04-14 14:03:00,2025-04-14 14:14:00,Success,9745458,4.12
R0940,P006,2025-04-07,2025-04-07 05:36:00,2025-04-07 08:15:00,Delayed,1739653,45.81
R0941,P001,2025-01-09,2025-01-09 20:05:00,2025-01-09 20:34:00,Running,1116497,6.47
R0942,P005,2025-04-20,2025-04-20 19:07:00,2025-04-20 19:26:00,Success,9363939,7.68
R0943,P005,2025-04-14,2025-04-14 21:38:00,2025-04-14 21:55:00,Success,5432727,5.64
R0944,P010,2025-02-03,2025-02-03 07:03:00,2025-02-03 08:23:00,Success,4423635,36.11
R0945,P010,2025-02-11,2025-02-11 14:36:00,2025-02-11 15:21:00,Success,4188238,9.28
R0946,P008,2025-01-24,2025-01-24 16:59:00,2025-01-24 18:24:00,Success,8189499,29.13
R0947,P010,2025-03-02,2025-03-02 17:36:00,2025-03-02 18:31:00,Success,4312215,3.93
R0948,P005,2025-04-19,2025-04-19 22:45:00,2025-04-19 23:31:00,Success,444068,4.67
R0949,P001,2025-04-28,2025-04-28 11:22:00,2025-04-28 12:48:00,Success,6584482,12.74
R0950,P007,2025-01-30,2025-01-30 15:46:00,2025-01-30 16:27:00,Running,6271765,20.25
R0951,P009,2025-01-23,2025-01-23 21:51:00,2025-01-23 22:30:00,Success,149709,9.52
R0952,P009,2025-01-05,2025-01-05 04:14:00,2025-01-05 05:16:00,Success,362180,18.89
R0953,P008,2025-02-20,2025-02-20 22:29:00,2025-02-20 23:12:00,Success,9842450,5.27
R0954,P002,2025-04-06,2025-04-06 09:55:00,2025-04-06 10:06:00,Success,2747189,2.65
R0955,P001,2025-04-05,2025-04-05 13:58:00,2025-04-05 15:23:00,Success,5025329,38.77
R0956,P008,2025-04-12,2025-04-12 01:54:00,2025-04-12 02:59:00,Success,2504428,23.62
R0957,P008,2025-03-13,2025-03-13 13:16:00,2025-03-13 14:30:00,Success,2225968,27.62
R0958,P002,2025-01-13,2025-01-13 04:58:00,2025-01-13 05:17:00,Success,2027162,7.41
R0959,P010,2025-04-29,2025-04-29 00:53:00,2025-04-29 01:29:00,Success,2595072,10.02
R0960,P006,2025-01-01,2025-01-01 00:43:00,2025-01-01 01:22:00,Success,9958772,9.64
R0961,P004,2025-04-23,2025-04-23 16:04:00,2025-04-23 17:20:00,Delayed,9273105,32.07
R0962,P001,2025-02-21,2025-02-21 11:17:00,2025-02-21 11:39:00,Success,4392352,1.67
R0963,P009,2025-04-11,2025-04-11 11:25:00,2025-04-11 12:44:00,Success,6675141,14.72
R0964,P010,2025-04-24,2025-04-24 04:16:00,2025-04-24 05:09:00,Success,2857669,2.97
R0965,P006,2025-03-22,2025-03-22 13:13:00,2025-03-22 13:59:00,Success,8226144,12.26
R0966,P004,2025-01-11,2025-01-11 15:46:00,2025-01-11 16:47:00,Success,4802027,25.74
R0967,P003,2025-02-07,2025-02-07 09:48:00,2025-02-07 10:23:00,Running,4416527,16.37
R0968,P006,2025-05-01,2025-05-01 06:21:00,2025-05-01 06:32:00,Success,8929883,4.54
R0969,P010,2025-01-23,2025-01-23 13:47:00,2025-01-23 14:03:00,Failed,0,7.56
R0970,P001,2025-01-28,2025-01-28 21:27:00,2025-01-28 22:16:00,Success,9630210,22.72
R0971,P009,2025-03-27,2025-03-27 13:57:00,2025-03-27 16:25:00,Delayed,9724135,52.42
R0972,P002,2025-03-24,2025-03-24 23:28:00,2025-03-25 00:43:00,Success,6743260,23.35
R0973,P003,2025-03-28,2025-03-28 04:56:00,2025-03-28 06:20:00,Success,7481239,25.58
R0974,P010,2025-03-22,2025-03-22 02:37:00,2025-03-22 03:12:00,Success,2784377,1.93
R0975,P002,2025-03-02,2025-03-02 15:57:00,2025-03-02 17:04:00,Success,2737716,7.2
R0976,P007,2025-03-26,2025-03-26 17:45:00,2025-03-26 19:20:00,Delayed,8280391,37.92
R0977,P003,2025-03-17,2025-03-17 07:00:00,2025-03-17 08:12:00,Success,2971402,29.98
R0978,P006,2025-01-27,2025-01-27 18:14:00,2025-01-27 18:31:00,Success,506944,1.02
R0979,P006,2025-03-13,2025-03-13 16:14:00,2025-03-13 16:33:00,Failed,0,2.89
R0980,P004,2025-02-10,2025-02-10 10:38:00,2025-02-10 11:02:00,Success,5591304,8.86
R0981,P003,2025-02-06,2025-02-06 23:10:00,2025-02-06 23:16:00,Failed,0,2.87
R0982,P008,2025-03-08,2025-03-08 16:34:00,2025-03-08 16:53:00,Success,6766608,3.03
R0983,P005,2025-04-12,2025-04-12 04:08:00,2025-04-12 05:07:00,Success,1506872,16.12
R0984,P010,2025-03-15,2025-03-15 04:56:00,2025-03-15 05:01:00,Failed,0,2.29
R0985,P005,2025-03-16,2025-03-16 03:48:00,2025-03-16 04:54:00,Delayed,9083346,15.82
R0986,P004,2025-04-14,2025-04-14 05:01:00,2025-04-14 07:22:00,Delayed,2977257,63.32
R0987,P001,2025-01-10,2025-01-10 17:06:00,2025-01-10 17:48:00,Success,8350265,15.86
R0988,P008,2025-01-24,2025-01-24 16:01:00,2025-01-24 16:14:00,Failed,0,5.55
R0989,P008,2025-03-28,2025-03-28 06:49:00,2025-03-28 07:01:00,Running,6429871,0.94
R0990,P009,2025-03-12,2025-03-12 21:57:00,2025-03-12 22:52:00,Success,2723830,16.24
R0991,P007,2025-04-13,2025-04-13 22:31:00,2025-04-14 01:20:00,Delayed,2834700,48.46
R0992,P008,2025-04-25,2025-04-25 23:52:00,2025-04-26 00:09:00,Success,1209366,2.24
R0993,P008,2025-03-09,2025-03-09 11:23:00,2025-03-09 12:11:00,Success,3696878,22.15
R0994,P004,2025-04-14,2025-04-14 22:42:00,2025-04-14 23:31:00,Success,8695416,16.1
R0995,P003,2025-04-24,2025-04-24 20:47:00,2025-04-24 20:57:00,Success,8312346,1.78
R0996,P008,2025-04-19,2025-04-19 06:04:00,2025-04-19 06:31:00,Running,1477805,9.36
R0997,P004,2025-04-18,2025-04-18 02:22:00,2025-04-18 02:45:00,Success,4349904,6.27
R0998,P002,2025-01-25,2025-01-25 08:24:00,2025-01-25 09:23:00,Success,6392481,22.65
R0999,P010,2025-04-24,2025-04-24 03:16:00,2025-04-24 03:41:00,Failed,0,1.82
R1000,P003,2025-04-12,2025-04-12 21:37:00,2025-04-12 22:27:00,Success,4146436,20.19
